ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,MLa_Prediction
98589,C10H17N3O3,secondary,O=C1CNCC(=O)N1CCN1CCOCC1,3,base,pKAH1,6.19,chembl,NVPXPZRTGXAIRK-UHFFFAOYSA-N,7.411737527800796
98593,C10H22N2O2,secondary,CC(C)=NOCC(O)CNC(C)(C)C,9,base,pKAH1,9.96,chembl,AFWOEYYVPRUVIQ-UHFFFAOYSA-N,8.782726644776682
98640,C9H17NO4,tertiary,OC[C@@H](O)[C@H]1[C@H](O)[C@@H](O)[C@@H]2CCCN12,13,base,pKAH1,9.08,chembl,OXLUKGWOSYORHL-BGKGJTHRSA-N,8.377154003492285
98740,C9H19NO3,secondary,CCC1NC(CC)C(O)C(O)C1O,3,base,pKAH1,9.03,chembl,OLSJFEJSUNZHMA-UHFFFAOYSA-N,8.641948624941632
98752,C11H21N3O4,primary,CC(C)C[C@H](CN(O)C=O)C(=O)NC(=O)[C@@H](C)N,6,base,pKAH1,6.67,chembl,UZQQSSXSYSWTCT-RKDXNWHRSA-N,8.0396394078102
98753,C12H15N3,tertiary,Nc1ccc2c(n1)CN1C3CCC1C2C3,8,base,pKAH1,8.99,chembl,PTSRYEVYUSKFFL-UHFFFAOYSA-N,8.88824405357984
98757,C12H15N3O,secondary,O=C(c1cccnc1)N1CC2CNCC2C1,12,base,pKAH1,11.17,chembl,OBNXTCCIBTVPPH-UHFFFAOYSA-N,9.439698822907467
98823,C6H12N6O,primary,CC(NC(=O)[C@@H](C)N)c1nn[nH]n1,7,base,pKAH1,8.39,chembl,NZDWBBDOTFPPLI-SYPWQXSBSA-N,8.17330056610059
98834,C11H19NO3,tertiary,CC(=O)OC1COC2(CCN(C)CC2)C1,10,base,pKAH1,9.96,chembl,LXFNRPNHRMCSOS-UHFFFAOYSA-N,7.97669045406478
98845,C12H18N2O4,secondary,CCNC(=O)c1cc(C2NCC(O)C2O)oc1C,9,base,pKAH1,7.68,chembl,GCYDGJRKTRAQRC-UHFFFAOYSA-N,8.188259937572287
98860,C6H14N2O3,primary,NC[C@H]1N[C@@H](CO)[C@H](O)[C@@H]1O,3,base,pKAH1,9.19,chembl,NJOZFAFEQVQFJI-MOJAZDJTSA-N,9.359712539636352
98887,C12H22N2O,tertiary,CC(C)C(=O)N[C@@H]1CCN2CCCC[C@@H]12,9,base,pKAH1,9.53,chembl,YQMSHMLJUFBQKQ-MNOVXSKESA-N,9.283573293320313
98900,C10H13NO,tertiary,CC#CC(=O)C1=CCCN(C)C1,9,base,pKAH1,7.6,chembl,BBMUMNIMUSBUKX-UHFFFAOYSA-N,8.342447673208916
98914,C12H13N3O3,tertiary,O=C1[C@@H]2CCCN2CN1c1ccc([N+](=O)[O-])cc1,6,base,pKAH1,3.23,chembl,TXYKDKVSVUSEJM-NSHDSACASA-N,7.262700379078849
98924,C8H12N2O4,primary,NC(CCCc1cc(O)no1)C(=O)O,0,base,pKAH1,7.97,chembl,JHZMASJHJGMQKX-UHFFFAOYSA-N,7.702901389939199
98954,C12H21NO,tertiary,CCC(=O)/C(C)=C/C1CCCCN1C,12,base,pKAH1,8.21,chembl,GTWYJRCFEOWTHB-MDZDMXLPSA-N,8.71055325248986
98983,C9H12N2,secondary,c1cncc([C@H]2CCCN2)c1,9,base,pKAH1,9.92,chembl,MYKUKUCHPMASKF-SECBINFHSA-N,9.001134558732941
98989,C12H15NO,primary,COc1cccc2c1C1CC2[C@H](N)C1,12,base,pKAH1,10.03,chembl,RVEWUKRGIUXYFV-YXGXMSFMSA-N,9.898677091130693
99005,C8H18N4,secondary,C1CN(N2CCNCC2)CCN1,11,base,pKAH1,8.67,chembl,HSXGVUKUWYPECQ-UHFFFAOYSA-N,10.277390752158414
99034,C12H27N3,primary,CCNCCCN[C@@H]1CCC[C@H](N)CC1,12,base,pKAH1,10.95,chembl,WOAWZQRVFAEPRV-NWDGAFQWSA-N,10.490880012199119
99036,C10H13NO2,primary,COc1ccccc1C(=O)C(C)N,12,base,pKAH1,7.49,chembl,QIGBMIQDGZPMQN-UHFFFAOYSA-N,8.909584776318095
99057,C10H18N2O6,tertiary,CNC(=O)OC[C@H]1C[C@@H]1N(C)C.O=C(O)C(=O)O,9,base,pKAH1,8.93,chembl,MGOVPNIGDPBFEZ-HHQFNNIRSA-N,9.413400526911264
99104,C4H8N2O3,secondary,O=C1C(CO)NCN1O,7,base,pKAH1,4.58,chembl,SNPBDHTVOXAUPF-UHFFFAOYSA-N,7.885114788902332
99112,C10H17NO,secondary,CC1(C)C=C(C=O)CC(C)(C)N1,11,base,pKAH1,9.97,chembl,JDRSRFATNJHSLJ-UHFFFAOYSA-N,8.632669269909194
99137,C12H17N,secondary,C=C1CC23CC=CCC2(CNC3)C1,10,base,pKAH1,11.37,chembl,IAOTWDIBROTWOP-UHFFFAOYSA-N,10.336486350747188
99149,C11H15NO3,primary,COc1ccc(C(=O)C(C)N)c(OC)c1,10,base,pKAH1,7.52,chembl,RFHRDZSOSYEDHE-UHFFFAOYSA-N,9.412842522372713
99171,C11H13N3O4,primary,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)CN,17,base,pKAH1,7.98,chembl,FJGXEWVOOHZQDN-UHFFFAOYSA-N,8.055770428067232
99194,C11H12N2O2,tertiary,C#CCN(C)Cc1ccccc1[N+](=O)[O-],3,base,pKAH1,6.67,chembl,PFBUVBWCQAGBMX-UHFFFAOYSA-N,7.509168811424059
99195,C11H15N3O3,tertiary,CN1CCC[C@H]1COc1cccnc1[N+](=O)[O-],1,base,pKAH1,8.17,chembl,LSUGHUYGLJQRQT-VIFPVBQESA-N,8.355694670505397
99199,C11H23N3O6,primary,CC1NC(CO)(CNC(=O)[C@@H](N)CO)C(O)C(O)C1O,2,base,pKAH1,8.0,chembl,JBMBXISTZSRUKB-QKTGSRQTSA-N,7.935768231074528
99220,C10H12N4O4,tertiary,O=C1CN2C[C@@H]3C(=O)NC(=O)CN3C[C@@H]2C(=O)N1,3,base,pKAH1,2.88,chembl,RAINMJGOXSBWFS-PHDIDXHHSA-N,6.370462232885193
99241,C10H15N5O4,primary,NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CC(=O)O,14,base,pKAH1,8.23,chembl,FFBHITQDPHRPPN-BQBZGAKWSA-N,8.610941078914356
99277,C11H19N,primary,CC1(N)C2CC3CC(C2)CC1C3,2,base,pKAH1,10.78,chembl,ISCRIAGJXHTUGT-UHFFFAOYSA-N,10.089072248234372
99300,C8H11NO2,primary,NCCc1cc(O)ccc1O,0,base,pKAH1,9.22,chembl,XYMGUIWNLBMCIF-UHFFFAOYSA-N,8.681093547982098
99327,C8H16N2O,tertiary,CC=NOC[C@H]1CCCN1C,9,base,pKAH1,8.26,chembl,QTLXSRJGECVFKB-MRVPVSSYSA-N,8.658435601674384
99354,C11H19N3O2,secondary,CCC(CO)NCC(=O)N1CCC[C@H]1C#N,5,base,pKAH1,8.57,chembl,OVHUOJOQMWBUTG-AXDSSHIGSA-N,7.582705896907201
99368,C8H14N2O3,secondary,CC(C)CNC(=O)[C@H]1N[C@H]1C(=O)O,8,base,pKAH1,4.53,chembl,KTULZKFCKGRPNH-NTSWFWBYSA-N,8.183760544001604
99382,C11H17NO,tertiary,CC(=O)CCC#CCN1CCCC1,8,base,pKAH1,8.02,chembl,DBUFGNBWZXFABF-UHFFFAOYSA-N,7.879307384035983
99422,C12H15N,secondary,CNC1C2CC[C@H]1c1ccccc12,1,base,pKAH1,10.25,chembl,FYUWMMCEVGCUDS-UNXYVOJBSA-N,9.36712389703065
99437,C8H15N5O2,primary,NCc1cn(C[C@@H]2NC[C@@H](O)[C@H]2O)nn1,7,base,pKAH1,9.32,chembl,WSAGGNAZBIFIAU-RNJXMRFFSA-N,8.697837274225261
99487,C6H14N2O3,primary,NC[C@H]1N[C@H](CO)[C@@H](O)[C@H]1O,3,base,pKAH1,9.19,chembl,NJOZFAFEQVQFJI-ARQDHWQXSA-N,8.568610254384232
99508,C12H17N3O2,primary,C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,6,base,pKAH1,7.71,chembl,ZQVXEHAYROEWBT-WPRPVWTQSA-N,8.04955516946665
99517,C12H22N6O2,primary,CC(C)C[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NN,5,base,pKAH1,8.13,chembl,HDRCCEFRLXIMJA-UWVGGRQHSA-N,8.115946749375903
99566,C11H25NO2,secondary,CC(C)COCC(O)CNC(C)(C)C,9,base,pKAH1,9.96,chembl,QDMJNXPXAQJCHK-UHFFFAOYSA-N,9.037498178068669
99595,C10H21NO3,secondary,CCCCCOC[C@H]1NC[C@H](O)[C@@H]1O,8,base,pKAH1,9.28,chembl,UIOQYAZKHZPLCV-KXUCPTDWSA-N,8.534276449549951
99603,C9H13NO2,primary,Cc1ccc(C(O)CN)cc1O,8,base,pKAH1,9.03,chembl,HLXHVVYWOIGQTD-UHFFFAOYSA-N,8.638170585471487
99624,C10H15N3O,tertiary,CCN1CCC=C(/C(C#N)=N/OC)C1,2,base,pKAH1,7.4,chembl,UXBZPJBFFQFAKH-ZRDIBKRKSA-N,8.398224737830288
99635,C11H20N4O2,tertiary,Cc1ncc([N+](=O)[O-])n1CN(C(C)C)C(C)C,10,base,pKAH1,8.23,chembl,MQOLFBVBPYNXFK-UHFFFAOYSA-N,8.374476682451652
99642,C10H16N2O3,tertiary,CC1CC(=O)N(CN2CCOCC2)C1=O,7,base,pKAH1,5.03,chembl,IXTQPOJFGUHQNY-UHFFFAOYSA-N,6.57619681081764
99664,C11H18N2O,tertiary,C[C@@H]1CCN(CC#CCN(C)C)C1=O,9,base,pKAH1,7.98,chembl,ZLYDESMUNQSKFD-SNVBAGLBSA-N,8.435209243024612
99731,C10H11N3O2,primary,CN1C(=O)C(N)NC(=O)c2ccccc21,5,base,pKAH1,6.16,chembl,XSAZSGBNXVRZGK-UHFFFAOYSA-N,7.9484711786660185
99745,C8H15NO4,secondary,OC[C@@H]1[C@H](O)[C@H](O)[C@]2(O)CC[C@H]1N2,12,base,pKAH1,8.83,chembl,NLSPHUUFXPUPJJ-GWVFRZDISA-N,8.3512012322814
99748,C10H21NO4,tertiary,CCCN1C[C@@H](CO)O[C@H](OC)[C@H](O)C1,3,base,pKAH1,8.39,chembl,ANGBAIZHSULTTP-AEJSXWLSSA-N,7.979176630994843
99849,C8H11NO2,primary,NCC(O)c1cccc(O)c1,0,base,pKAH1,8.91,chembl,LRCXRAABFLIVAI-UHFFFAOYSA-N,8.645441710853515
99906,C10H16N2O4,primary,CCCCc1c(O)noc1C[C@@H](N)C(=O)O,12,base,pKAH1,7.53,chembl,LQDSYQNNYIFHKU-SSDOTTSWSA-N,7.8766827507956405
100008,C6H14N2O3,primary,NC[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O,3,base,pKAH1,9.19,chembl,NJOZFAFEQVQFJI-VANKVMQKSA-N,8.387316473796503
100016,C11H17NO,tertiary,CC(C=O)CC#CCN1CCCC1,8,base,pKAH1,7.86,chembl,ANFIYTWUBHBZCU-UHFFFAOYSA-N,7.865215430870773
100053,C10H13NO3,primary,N[C@@H]1CCc2cc(O)c(O)cc2[C@H]1O,0,base,pKAH1,9.09,chembl,DTKDYAXITHKMGK-GMSGAONNSA-N,8.575050263189288
100066,C11H16N2O,primary,CNC(=O)C[C@H](N)Cc1ccccc1,6,base,pKAH1,8.94,chembl,OAPIOURIBXMELC-SNVBAGLBSA-N,8.472136523914687
100076,C5H9N3O2,primary,NC[C@@H]1NC(=O)CNC1=O,0,base,pKAH1,8.08,chembl,ZVSHQXVDRKJVNM-VKHMYHEASA-N,8.040428897084887
100081,C10H15N3O,tertiary,Cc1noc(C2CN3CCC2CC3)n1,7,base,pKAH1,9.24,chembl,CJZKUTNGRZKBRH-UHFFFAOYSA-N,8.589595268373136
100094,C12H19N,secondary,C1CC23CC4CC(CC(C4)C2N1)C3,11,base,pKAH1,11.58,chembl,AJLVLCGTEKKIFS-UHFFFAOYSA-N,10.091710182640437
100097,C12H16N2O4,secondary,CNC(CC1=CCCCc2onc(O)c21)C(=O)O,1,base,pKAH1,7.59,chembl,PIJNTCAGCSJBOE-UHFFFAOYSA-N,7.855626199983468
100125,C12H16N2O2,secondary,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2)c1ccc[nH]1,10,base,pKAH1,11.01,chembl,VULACSYVHBWLSJ-MYJAWHEDSA-N,9.991492610114015
100141,C7H15NO,tertiary,CN(C)C[C@@H]1C[C@@H]1CO,1,base,pKAH1,9.56,chembl,BIHOJSBBHKEQAL-NKWVEPMBSA-N,8.893102680448434
100149,C11H15N5,primary,Cc1c[nH]c2ncnc(N3CC[C@@H](N)C3)c12,13,base,pKAH1,9.83,chembl,SMTIKTZYKPWXQP-MRVPVSSYSA-N,9.458214866813142
100153,C11H13N,secondary,c1ccc2c(c1)CC1CC[C@H]2N1,11,base,pKAH1,10.06,chembl,SRHPEGNNGBCZMB-HCCKASOXSA-N,9.843016174774833
100178,C11H14N2O3,primary,COC(=O)c1cccc(NC(=O)C(C)N)c1,14,base,pKAH1,8.23,chembl,OYJYMJVXOULNKZ-UHFFFAOYSA-N,7.9675635459966
100201,C12H19NO,secondary,O=C(C1CC1)[C@H]1C[C@@H]2CNC[C@@H](C2)C1,9,base,pKAH1,10.47,chembl,BRRKZDRFDMYVGP-JZYVYDRUSA-N,8.898633345880539
100213,C9H14N4,tertiary,c1ncn(C23CCCN(CC2)C3)n1,8,base,pKAH1,9.63,chembl,FWCOTSXBFYUCMQ-UHFFFAOYSA-N,8.690600857683046
100215,C11H15N,primary,NC1C2C3CC4C5CC(C1C53)C42,0,base,pKAH1,10.51,chembl,FTKAWHDPAZJJSU-UHFFFAOYSA-N,10.126573871615655
100220,C5H10N2O2,primary,C[C@@H](N)[C@@]1(O)CNC1=O,2,base,pKAH1,8.73,chembl,LDGNIZRSGNSHMU-WUJLRWPWSA-N,8.274448432987134
100223,C9H21N3O,primary,CCCCCNC(=O)[C@@H](N)CCN,12,base,pKAH1,9.66,chembl,VEJGXSHRXYFJQA-QMMMGPOBSA-N,8.739203524208765
100330,C9H16N2O6,secondary,O=C(O)C1CN2C(N1)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO,5,base,pKAH1,6.32,chembl,CLJMUGBMMVBGHE-FOCKFDDASA-N,7.960182167933627
100352,C8H12N2O4,primary,NC(CN1C=CC(=O)C(O)C1)C(=O)O,0,base,pKAH1,8.5,chembl,ONYCJIGOLSLMCS-UHFFFAOYSA-N,7.821134095926167
100353,C12H16N2O5,tertiary,O=[N+]([O-])c1ccc(CN2C[C@H](O)[C@H](O)[C@H]2CO)cc1,8,base,pKAH1,7.16,chembl,MWVYPPKYUBDZNB-GRYCIOLGSA-N,7.894281649658332
100407,C11H14N2O,secondary,C[C@]1(COc2cccnc2)C=CCN1,13,base,pKAH1,9.88,chembl,FMTFDGYDXZUOGU-LLVKDONJSA-N,8.561820684911506
100408,C11H13NO,primary,N[C@@H]1CC2CC1c1cccc(O)c12,0,base,pKAH1,9.89,chembl,XJALCVYCPLFDSF-KPIFQKDSSA-N,9.641830826162348
100471,C12H20N2O,secondary,C[C@H]1C[C@H]1C(=O)N1CC2CNCC(C2)C1,10,base,pKAH1,10.26,chembl,KPHRNXIFUJLFNL-IDWGSYCQSA-N,10.059126097972259
100478,C10H19NO2,tertiary,CN1CCC2(CC1)COC(C)(C)O2,1,base,pKAH1,9.82,chembl,ZSGGVPJFRKPQGH-UHFFFAOYSA-N,8.60777142155296
100545,C11H14N2O4,primary,N[C@H]1CCO[C@H](c2cccc([N+](=O)[O-])c2)OC1,0,base,pKAH1,9.65,chembl,XLRJFTGVSFGFIX-ONGXEEELSA-N,9.42674140605615
100559,C12H26N2O,secondary,CC(=O)CCCCCNCCCN(C)C,8,base,pKAH1,10.34,chembl,IDGXGMBKVHRAQC-UHFFFAOYSA-N,8.441416124093154
100568,C11H16N2O3,tertiary,C=CCN1C(=O)OC2(CCN(C)CC2)C1=O,10,base,pKAH1,8.44,chembl,WTZBFOXXTSPHQO-UHFFFAOYSA-N,6.991122284804755
100576,C12H19NO2,tertiary,CCC1C(=O)CC2(CCN(C)CC2)C1=O,9,base,pKAH1,7.55,chembl,OVQQDQVZULZEPZ-UHFFFAOYSA-N,7.806937231740383
100672,C9H13N3O3,primary,NC(C(=O)O)c1cnn(O)c1CC1CC1,0,base,pKAH1,7.73,chembl,MOTBOCIBPUKRGT-UHFFFAOYSA-N,8.10219260443262
100674,C11H20N2O,primary,C=C1CCN(C(=O)C(N)C(C)CC)C1,8,base,pKAH1,8.5,chembl,LNJJYZGZCHETKY-UHFFFAOYSA-N,8.576159006594372
100706,C6H7N3,primary,NCC#Cc1c[nH]cn1,0,base,pKAH1,8.41,chembl,WVTVSENJUPWHIC-UHFFFAOYSA-N,8.831622438626354
100756,C12H16N2O,tertiary,CN1[C@H](COc2cccnc2)C[C@H]2C[C@H]21,1,base,pKAH1,8.48,chembl,ZHQDDVCHGDJTCT-JBLDHEPKSA-N,8.492247184388116
100806,C11H13NO,primary,N[C@H]1C2CCC1c1c(O)cccc12,0,base,pKAH1,9.56,chembl,YDBIMCUNUPTQML-AYVLWNQUSA-N,9.664043401675716
100825,C12H17N3,tertiary,CCc1nccnc1[C@@H]1CN2CCC1C2,10,base,pKAH1,9.02,chembl,JDQFUQVGFYGHNP-QVDQXJPCSA-N,9.464582952132147
100832,C7H12N6O,primary,NCC1CNc2nc(N)nc(O)c2N1,0,base,pKAH1,9.25,chembl,ASKQVQDWFRVBND-UHFFFAOYSA-N,8.60737546773003
100838,C12H13N3O2,secondary,Oc1ccc(-c2nc(C3CCNC3)no2)cc1,11,base,pKAH1,10.28,chembl,KNQWLDHACWEQSH-UHFFFAOYSA-N,9.364419358306069
100846,C12H14N2O,secondary,c1cncc(CNCCc2ccco2)c1,6,base,pKAH1,8.74,chembl,WXIQTQRWPPRZTA-UHFFFAOYSA-N,8.315044316674747
100880,C12H22N6,secondary,CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)n2)C1,1,base,pKAH1,9.59,chembl,UWCHDBZRYBZKIZ-SECBINFHSA-N,9.30153766062966
100934,C12H18N2,primary,CC(C)(N)Cc1ccc2c(c1)CCN2,3,base,pKAH1,10.33,chembl,PKPUYCARJYPIIE-UHFFFAOYSA-N,10.043545243518656
101112,C11H12N4O2,primary,NCCNc1ccnc2cc([N+](=O)[O-])ccc12,0,base,pKAH1,9.62,chembl,XYZTVTQSVMAIOP-UHFFFAOYSA-N,8.170852881774675
101115,C10H18N2O5,primary,C[C@H](NC(=O)[C@@H](N)CCCCC(=O)O)C(=O)O,6,base,pKAH1,8.44,chembl,VGATZHFMKLENRX-BQBZGAKWSA-N,8.026759466993767
101153,C11H24N4O3,primary,CC(C)C[C@H](NC(=O)[C@@H](O)C[C@H](N)CN)C(N)=O,12,base,pKAH1,9.25,chembl,VTJRQLJOIUWHBZ-CIUDSAMLSA-N,8.231348809281664
101198,C9H15NO2,tertiary,COC(=O)C1CC2CC1N(C)C2,9,base,pKAH1,9.18,chembl,JJISWFXKBUVDJO-UHFFFAOYSA-N,8.590684991825894
101202,C11H13NO,primary,N[C@H]1C2CCC1c1cc(O)ccc12,0,base,pKAH1,9.77,chembl,NAOFMPIVMLVDMB-AMUVOQDHSA-N,9.843162222486033
101255,C10H15N3O6,primary,COC(=O)/C=C/C(=O)NC[C@H](NC(=O)CN)C(=O)O,15,base,pKAH1,8.14,chembl,NNBAAQACXFIWQJ-SZKDQXIBSA-N,7.973271524143261
101277,C12H23N5O5,primary,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O,14,base,pKAH1,9.6,chembl,HPBHXLRPKKQCNT-IUCAKERBSA-N,7.95996027282107
101293,C10H11N3,primary,NCc1ccc(-c2c[nH]cn2)cc1,0,base,pKAH1,9.21,chembl,HGIDLCJAORUXFC-UHFFFAOYSA-N,9.456905652564226
101326,C10H15NO3,secondary,CCNC[C@H](O)c1ccc(O)c(O)c1,2,base,pKAH1,8.94,chembl,IYLZZNHDXBTZMO-JTQLQIEISA-N,8.656605043257175
101329,C11H18N4O3,tertiary,O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1,12,base,pKAH1,8.73,chembl,WVWOOAYQYLJEFD-UHFFFAOYSA-N,7.9645619363462234
101335,C10H13NO3,primary,COC(N)Cc1ccc2c(c1)OCO2,3,base,pKAH1,8.52,chembl,AQUFNTXACVPXHN-UHFFFAOYSA-N,7.951740633477388
101344,C11H23N,primary,C[C@@H](N)CC1CCCCCCC1,2,base,pKAH1,10.42,chembl,LGIMXTCWSDSTPO-SNVBAGLBSA-N,10.182866216624497
101350,C7H15NO4,secondary,CO[C@H]1O[C@H](CO)CNC[C@H]1O,8,base,pKAH1,8.59,chembl,FKFQWWLPKOPXND-XVMARJQXSA-N,8.336276975364651
101373,C12H18N2O2,secondary,Cc1cc([C@]2(O)CCC[C@@H]3CC[C@H]2N3)on1,13,base,pKAH1,10.09,chembl,WSVQLAYQNDPDAM-FOGDFJRCSA-N,8.686254163029911
101419,C12H22N2O,primary,CC(C)(C)C[C@H](N)C(=O)N1CC[C@@H]2C[C@@H]21,6,base,pKAH1,8.42,chembl,MOJFIJCTQBCNKC-UTLUCORTSA-N,8.759410016708683
101425,C9H16N2O,secondary,CNC(=O)[C@H]1C[C@H]2CNC[C@H]2C1,8,base,pKAH1,11.19,chembl,ZBCPFWOYXGGVNU-WHUPJOBBSA-N,10.307369095270083
101432,C8H13N5,tertiary,Cn1nnc([C@H]2CN3CC[C@H]2C3)n1,7,base,pKAH1,7.89,chembl,BOEPPGXXIWHPAZ-BQBZGAKWSA-N,8.946478023309746
101454,C12H15N,secondary,Cc1ccc(C23CNCC2C3)cc1,7,base,pKAH1,10.6,chembl,OFYVIGTWSQPCLF-UHFFFAOYSA-N,9.516616254342916
101459,C10H15N3O5,primary,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0,base,pKAH1,7.48,chembl,BNQDCRGUHNALGH-UHFFFAOYSA-N,8.027403666967777
101462,C10H17N3O2,secondary,O=C1CNCC(=O)N1CCN1CCCC1,10,base,pKAH1,8.49,chembl,DTAIEFSPKLBZCK-UHFFFAOYSA-N,8.047049893120308
101466,C10H12N2O,secondary,Cc1cc(C2=CC3CCC2N3)on1,10,base,pKAH1,9.37,chembl,SLGZVZSKPWANIB-UHFFFAOYSA-N,9.369810321624923
101604,C6H13NO4,secondary,OC(O)CC1NCC(O)C1O,5,base,pKAH1,9.13,chembl,QRXYEWPGDSAILC-UHFFFAOYSA-N,8.521012576339933
101766,C12H18N2O2,tertiary,CC(C)CN1CCn2cc(O)c(=O)cc2C1,4,base,pKAH1,7.59,chembl,CXWVUJOIZXBAME-UHFFFAOYSA-N,8.274378879968552
101820,C12H15NO2,secondary,Oc1cc2c(cc1O)C1NCCCC1C2,9,base,pKAH1,8.75,chembl,QIWLGVDDXIYFFV-UHFFFAOYSA-N,9.197015328411927
101823,C11H21NO,tertiary,CCO[C@H]1CC[C@H]2CCN(C)[C@H]2C1,9,base,pKAH1,10.12,chembl,IAOJRFYNQVRVPL-DCAQKATOSA-N,9.403935022080814
101886,C10H18N2O5,primary,CCC[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O,8,base,pKAH1,8.45,chembl,JBSPKHQDLALJTP-NKWVEPMBSA-N,7.9652493679698715
101894,C11H15NO4,secondary,OCC1(CO)COC(c2ccc(O)cc2)N1,15,base,pKAH1,6.74,chembl,AERFHTUXSQUGAM-UHFFFAOYSA-N,7.974606182669539
101905,C11H15N3O4,tertiary,CON=C1CCN(Cc2ccc([N+](=O)[O-])o2)CC1,6,base,pKAH1,6.51,chembl,AUXYASBCVZHLFS-UHFFFAOYSA-N,7.816278641034762
101941,C5H8N2O2,primary,Cc1c(O)noc1CN,8,base,pKAH1,4.99,chembl,YXXVUCJIQAMZSQ-UHFFFAOYSA-N,8.726753118761676
101952,C12H17N,primary,Cc1ccc(C)c2c1CCC(N)C2,11,base,pKAH1,10.05,chembl,CBYCCJJQUYSQMA-UHFFFAOYSA-N,10.045273946289122
102016,C7H10N2O5,primary,COC(=O)/C=C/C(=O)NC(N)C(=O)O,10,base,pKAH1,7.44,chembl,KDBDBYRRGPLDOL-NSCUHMNNSA-N,7.668888645739933
102072,C12H13NO,secondary,c1cc2ccc3c(c2o1)CCNCC3,11,base,pKAH1,10.03,chembl,QDAAIWYKQLAISZ-UHFFFAOYSA-N,9.394159608124214
102102,C12H15N,primary,N[C@@H]1CC2CCC1c1ccccc12,0,base,pKAH1,10.05,chembl,KEDDYAZGOUYPKC-YPXMJKPUSA-N,10.080108975746002
102120,C12H15N3O2,primary,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccoc1,10,base,pKAH1,7.87,chembl,YPPDYTWHIGZMKC-QWRGUYRKSA-N,8.49920439174695
102140,C12H22N4O2,primary,NCC(=O)N1CCC[C@H](N2CCC[C@H]2C(N)=O)C1,9,base,pKAH1,8.24,chembl,MFVVVQAOMIXDCZ-UWVGGRQHSA-N,9.786964680963582
102162,C11H19NO,tertiary,C[C@@H]1CC2(CO1)CN1CCC2CC1,7,base,pKAH1,9.38,chembl,DXEVNKKMGQXZKF-BFHBGLAWSA-N,9.688855069741614
102178,C10H15N3O,secondary,CCC1C=C(c2nc(C)no2)CNC1,12,base,pKAH1,8.99,chembl,HSLLNQVKLPCINK-UHFFFAOYSA-N,8.78032233255115
102186,C9H15NO2,secondary,COC(=O)C1CC2CCCC1N2,11,base,pKAH1,10.22,chembl,UQNMBYYNYGZWBK-UHFFFAOYSA-N,9.99297146388806
102219,C12H14N4O,tertiary,CN(CCC#N)Cc1cccc2nc(N)oc12,14,base,pKAH1,6.95,chembl,RYFQVIYSYCAELL-UHFFFAOYSA-N,8.045461538138161
102250,C11H21N5,tertiary,CCNc1nc(C)cc(NCCN(C)C)n1,12,base,pKAH1,8.84,chembl,NIKGLPISFZAJNX-UHFFFAOYSA-N,8.743726388640333
102253,C12H20N2O,tertiary,CC(=O)N1CCCCC1C#CCN(C)C,12,base,pKAH1,7.97,chembl,CUYKZCBANJGJGJ-UHFFFAOYSA-N,8.28156202694801
102278,C10H14N6O,secondary,Nc1ncnc2c1ncn2[C@H]1CN[C@@H](CO)C1,12,base,pKAH1,10.33,chembl,LIMGOFPYHUEMJW-RNFRBKRXSA-N,8.269374983427033
102293,C12H23N5,tertiary,CCCNc1cc(C)nc(NCCN(C)C)n1,13,base,pKAH1,8.68,chembl,LLFFJMOROGLGGF-UHFFFAOYSA-N,8.851895269675424
102306,C11H11N5O4,primary,NCC(=O)NCc1nnc(-c2ccc([N+](=O)[O-])cc2)o1,0,base,pKAH1,8.14,chembl,TXZRKTWEBLIHSF-UHFFFAOYSA-N,7.951386084136628
102309,C11H17N,secondary,C1C2CC3CC1CC(C2)C31CN1,11,base,pKAH1,8.24,chembl,HAOJJDNCFKBOOH-UHFFFAOYSA-N,10.26034645940688
102318,C6H14N2O3,primary,NC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,8.83,chembl,BZJDIVJXNTYEOB-OMMKOOBNSA-N,8.088353294969638
102336,C12H15NO3,primary,Cc1cccc(C)c1C(=O)OCC(=O)CN,15,base,pKAH1,7.76,chembl,ZXVDDVGOGLZFDE-UHFFFAOYSA-N,8.594756517045095
102368,C6H12N2O4,primary,C[C@H](O)[C@H](N)C(=O)NCC(=O)O,4,base,pKAH1,7.92,chembl,BIYXEUAFGLTAEM-UCORVYFPSA-N,8.15308535654728
